id,device_id,user_id,timestamp,event_type,login_result,login_source,failed_attempts_last_10_min,process_name,parent_process,is_from_unknown_folder,dest_port,dest_country,bytes_sent,device_type,action,hour_of_day,is_work_hours,user_risk_baseline,is_anomalous
6221,LAPTOP-01,user_002,2025-12-25T05:29:40.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,5,0,0.4,0
6222,OFFICE-PC-02,user_004,2025-12-25T16:52:40.168355,login_attempt,success,local,3,,,0,0,,0,,,16,1,0.6,0
6223,OFFICE-PC-02,user_002,2025-12-26T15:56:07.168355,device_change,,,0,,,0,0,,0,camera,removed,15,1,0.6,0
6224,LAPTOP-01,user_002,2025-12-24T19:36:59.168355,network_connection,,,0,,,0,443,domestic,463864,,,19,0,0.2,0
6225,LAPTOP-01,user_001,2025-12-26T13:25:54.168355,device_change,,,0,,,0,0,,0,usb,removed,13,1,0.4,0
6226,OFFICE-PC-02,user_004,2025-12-26T11:20:54.168355,login_attempt,success,local,0,,,0,0,,0,,,11,1,0.2,0
6227,LAPTOP-02,user_001,2025-12-21T01:48:27.168355,network_connection,,,0,,,0,8080,domestic,133909,,,1,0,0.4,0
6228,OFFICE-PC-02,user_003,2025-12-26T04:55:55.168355,network_connection,,,0,,,0,3389,foreign,4842461,,,4,0,0.4,1
6229,LAPTOP-01,user_004,2025-12-24T18:56:48.168355,device_change,,,0,,,0,0,,0,unknown,removed,18,1,0.6,0
6230,OFFICE-PC-01,user_003,2025-12-21T05:39:42.168355,login_attempt,success,remote,2,,,0,0,,0,,,5,0,0.2,0
6231,OFFICE-PC-01,user_002,2025-12-21T12:11:09.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.4,0
6232,OFFICE-PC-02,user_004,2025-12-21T19:12:30.168355,login_attempt,success,local,1,,,0,0,,0,,,19,0,0.6,0
6233,LAPTOP-02,user_002,2025-12-22T06:29:31.168355,login_attempt,success,remote,1,,,0,0,,0,,,6,0,0.4,0
6234,LAPTOP-02,user_003,2025-12-21T16:26:42.168355,device_change,,,0,,,0,0,,0,unknown,added,16,1,0.2,0
6235,LAPTOP-02,user_003,2025-12-22T00:46:17.168355,network_connection,,,0,,,0,8080,foreign,10110,,,0,0,0.4,0
6236,LAPTOP-01,user_004,2025-12-22T08:54:44.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,8,0,0.2,0
6237,OFFICE-PC-01,user_003,2025-12-26T01:57:14.168355,network_connection,,,0,,,0,80,domestic,356084,,,1,0,0.4,0
6238,OFFICE-PC-02,user_001,2025-12-21T15:21:37.168355,login_attempt,success,remote,0,,,0,0,,0,,,15,1,0.2,0
6239,OFFICE-PC-02,user_004,2025-12-26T12:32:20.168355,login_attempt,failure,remote,0,,,0,0,,0,,,12,1,0.6,0
6240,OFFICE-PC-01,user_004,2025-12-21T07:50:28.168355,login_attempt,success,local,1,,,0,0,,0,,,7,0,0.6,0
6241,OFFICE-PC-01,user_001,2025-12-23T03:36:34.168355,login_attempt,success,remote,3,,,0,0,,0,,,3,0,0.6,0
6242,LAPTOP-02,user_003,2025-12-22T05:41:50.168355,login_attempt,success,local,2,,,0,0,,0,,,5,0,0.2,0
6243,LAPTOP-01,user_002,2025-12-25T07:12:28.168355,device_change,,,0,,,0,0,,0,camera,removed,7,0,0.4,0
6244,OFFICE-PC-01,user_004,2025-12-25T10:27:15.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,10,1,0.2,0
6245,LAPTOP-01,user_003,2025-12-25T16:43:59.168355,network_connection,,,0,,,0,80,domestic,464440,,,16,1,0.6,0
6246,LAPTOP-01,user_004,2025-12-20T20:25:52.168355,device_change,,,0,,,0,0,,0,usb,added,20,0,0.4,0
6247,LAPTOP-02,user_002,2025-12-23T06:07:07.168355,login_attempt,success,remote,2,,,0,0,,0,,,6,0,0.2,0
6248,OFFICE-PC-01,user_001,2025-12-25T10:23:44.168355,network_connection,,,0,,,0,8080,domestic,328276,,,10,1,0.4,0
6249,OFFICE-PC-02,user_003,2025-12-26T15:06:16.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,15,1,0.2,0
6250,OFFICE-PC-02,user_002,2025-12-23T12:23:18.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.2,0
6251,LAPTOP-02,user_002,2025-12-22T18:36:58.168355,device_change,,,0,,,0,0,,0,unknown,removed,18,1,0.4,0
6252,LAPTOP-01,user_003,2025-12-24T12:30:31.168355,device_change,,,0,,,0,0,,0,camera,removed,12,1,0.2,0
6253,OFFICE-PC-01,user_004,2025-12-25T05:20:06.168355,login_attempt,failure,remote,0,,,0,0,,0,,,5,0,0.2,0
6254,OFFICE-PC-01,user_002,2025-12-26T10:21:21.168355,network_connection,,,0,,,0,8080,domestic,98205,,,10,1,0.4,0
6255,OFFICE-PC-02,user_002,2025-12-21T13:05:50.168355,login_attempt,success,remote,0,,,0,0,,0,,,13,1,0.4,0
6256,LAPTOP-02,user_003,2025-12-21T02:47:17.168355,network_connection,,,0,,,0,443,domestic,222460,,,2,0,0.2,0
6257,OFFICE-PC-02,user_001,2025-12-23T01:56:48.168355,login_attempt,failure,remote,19,,,0,0,,0,,,1,0,0.4,1
6258,OFFICE-PC-02,user_004,2025-12-24T15:38:31.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,15,1,0.2,0
6259,OFFICE-PC-02,user_002,2025-12-24T03:07:57.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,3,0,0.4,0
6260,OFFICE-PC-02,user_002,2025-12-23T16:49:30.168355,device_change,,,0,,,0,0,,0,unknown,removed,16,1,0.6,0
6261,LAPTOP-01,user_002,2025-12-25T15:09:13.168355,login_attempt,success,local,3,,,0,0,,0,,,15,1,0.2,0
6262,LAPTOP-02,user_003,2025-12-26T12:17:28.168355,device_change,,,0,,,0,0,,0,camera,removed,12,1,0.6,0
6263,LAPTOP-01,user_003,2025-12-25T19:04:18.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.4,0
6264,OFFICE-PC-02,user_001,2025-12-25T17:56:31.168355,device_change,,,0,,,0,0,,0,camera,added,17,1,0.2,1
6265,OFFICE-PC-01,user_004,2025-12-25T02:10:37.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,2,0,0.4,1
6266,LAPTOP-01,user_004,2025-12-23T06:16:45.168355,device_change,,,0,,,0,0,,0,camera,added,6,0,0.2,0
6267,LAPTOP-01,user_003,2025-12-22T21:00:23.168355,login_attempt,success,remote,2,,,0,0,,0,,,21,0,0.4,0
6268,OFFICE-PC-02,user_001,2025-12-21T07:14:57.168355,login_attempt,success,local,1,,,0,0,,0,,,7,0,0.2,0
6269,OFFICE-PC-02,user_002,2025-12-23T18:02:56.168355,login_attempt,success,remote,2,,,0,0,,0,,,18,1,0.4,0
6270,LAPTOP-02,user_002,2025-12-23T03:32:47.168355,login_attempt,success,local,2,,,0,0,,0,,,3,0,0.4,0
6271,OFFICE-PC-02,user_002,2025-12-26T11:00:26.168355,network_connection,,,0,,,0,80,domestic,429337,,,11,1,0.2,0
6272,OFFICE-PC-01,user_001,2025-12-21T02:29:53.168355,login_attempt,success,remote,3,,,0,0,,0,,,2,0,0.2,0
6273,OFFICE-PC-01,user_001,2025-12-25T04:13:43.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,4,0,0.4,0
6274,LAPTOP-02,user_002,2025-12-22T03:30:04.168355,login_attempt,failure,remote,8,,,0,0,,0,,,3,0,0.6,1
6275,OFFICE-PC-02,user_004,2025-12-25T18:48:25.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,18,1,0.4,0
6276,OFFICE-PC-02,user_003,2025-12-24T15:15:15.168355,device_change,,,0,,,0,0,,0,unknown,added,15,1,0.4,0
6277,OFFICE-PC-01,user_002,2025-12-23T20:25:22.168355,process_start,,,0,powershell.exe,cmd.exe,1,0,,0,,,20,0,0.2,1
6278,LAPTOP-02,user_004,2025-12-24T14:32:22.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,14,1,0.4,0
6279,OFFICE-PC-01,user_002,2025-12-21T00:56:14.168355,device_change,,,0,,,0,0,,0,unknown,removed,0,0,0.4,0
6280,OFFICE-PC-02,user_004,2025-12-25T19:44:22.168355,network_connection,,,0,,,0,443,foreign,339248,,,19,0,0.2,0
6281,OFFICE-PC-02,user_001,2025-12-25T05:57:15.168355,device_change,,,0,,,0,0,,0,usb,added,5,0,0.4,1
6282,OFFICE-PC-02,user_001,2025-12-25T20:08:32.168355,device_change,,,0,,,0,0,,0,usb,removed,20,0,0.6,0
6283,OFFICE-PC-02,user_002,2025-12-21T07:56:31.168355,login_attempt,success,remote,1,,,0,0,,0,,,7,0,0.4,0
6284,LAPTOP-02,user_001,2025-12-21T12:35:12.168355,network_connection,,,0,,,0,443,domestic,417868,,,12,1,0.2,0
6285,LAPTOP-01,user_004,2025-12-23T05:18:58.168355,network_connection,,,0,,,0,80,foreign,223148,,,5,0,0.6,0
6286,OFFICE-PC-01,user_003,2025-12-22T16:12:34.168355,network_connection,,,0,,,0,80,domestic,197011,,,16,1,0.4,0
6287,OFFICE-PC-01,user_003,2025-12-26T17:29:23.168355,login_attempt,success,remote,3,,,0,0,,0,,,17,1,0.6,0
6288,OFFICE-PC-02,user_002,2025-12-24T20:00:32.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,20,0,0.2,0
6289,LAPTOP-02,user_002,2025-12-24T05:51:11.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.6,0
6290,OFFICE-PC-02,user_002,2025-12-25T08:03:06.168355,device_change,,,0,,,0,0,,0,camera,removed,8,0,0.4,0
6291,OFFICE-PC-02,user_001,2025-12-24T20:21:32.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,20,0,0.2,0
6292,OFFICE-PC-02,user_001,2025-12-26T12:35:13.168355,network_connection,,,0,,,0,80,domestic,422209,,,12,1,0.4,0
6293,OFFICE-PC-01,user_004,2025-12-22T00:29:50.168355,login_attempt,failure,remote,9,,,0,0,,0,,,0,0,0.2,1
6294,LAPTOP-01,user_004,2025-12-22T07:16:59.168355,device_change,,,0,,,0,0,,0,camera,added,7,0,0.4,0
6295,LAPTOP-02,user_002,2025-12-21T23:02:32.168355,device_change,,,0,,,0,0,,0,usb,added,23,0,0.6,0
6296,OFFICE-PC-02,user_002,2025-12-23T00:04:10.168355,login_attempt,success,local,0,,,0,0,,0,,,0,0,0.4,0
6297,OFFICE-PC-02,user_004,2025-12-22T07:06:40.168355,device_change,,,0,,,0,0,,0,unknown,added,7,0,0.6,0
6298,OFFICE-PC-01,user_004,2025-12-20T19:48:12.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
6299,OFFICE-PC-01,user_003,2025-12-21T00:54:57.168355,login_attempt,failure,remote,16,,,0,0,,0,,,0,0,0.2,1
6300,OFFICE-PC-02,user_004,2025-12-22T23:12:54.168355,login_attempt,success,remote,2,,,0,0,,0,,,23,0,0.4,0
6301,OFFICE-PC-02,user_003,2025-12-24T22:46:42.168355,login_attempt,success,remote,2,,,0,0,,0,,,22,0,0.6,0
6302,OFFICE-PC-02,user_004,2025-12-23T13:44:52.168355,login_attempt,success,local,1,,,0,0,,0,,,13,1,0.4,0
6303,LAPTOP-02,user_001,2025-12-26T06:24:32.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.4,0
6304,LAPTOP-01,user_003,2025-12-26T07:04:06.168355,login_attempt,failure,local,3,,,0,0,,0,,,7,0,0.6,0
6305,OFFICE-PC-02,user_002,2025-12-20T20:05:03.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,20,0,0.4,0
6306,OFFICE-PC-02,user_003,2025-12-25T01:33:58.168355,login_attempt,success,local,3,,,0,0,,0,,,1,0,0.6,0
6307,OFFICE-PC-02,user_003,2025-12-25T14:44:26.168355,device_change,,,0,,,0,0,,0,unknown,added,14,1,0.2,0
6308,LAPTOP-02,user_001,2025-12-25T06:32:37.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.2,0
6309,LAPTOP-01,user_003,2025-12-21T12:36:57.168355,network_connection,,,0,,,0,443,foreign,102805,,,12,1,0.4,0
6310,LAPTOP-01,user_003,2025-12-23T18:26:16.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,18,1,0.6,0
6311,OFFICE-PC-02,user_003,2025-12-21T17:07:09.168355,network_connection,,,0,,,0,80,domestic,164398,,,17,1,0.4,0
6312,LAPTOP-01,user_004,2025-12-23T06:05:27.168355,device_change,,,0,,,0,0,,0,usb,added,6,0,0.2,0
6313,LAPTOP-02,user_002,2025-12-24T23:16:56.168355,device_change,,,0,,,0,0,,0,usb,added,23,0,0.2,1
6314,LAPTOP-02,user_002,2025-12-21T05:59:27.168355,login_attempt,failure,remote,1,,,0,0,,0,,,5,0,0.4,0
6315,OFFICE-PC-02,user_001,2025-12-26T04:19:37.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,4,0,0.6,0
6316,LAPTOP-01,user_001,2025-12-23T04:18:05.168355,device_change,,,0,,,0,0,,0,usb,added,4,0,0.6,0
6317,LAPTOP-02,user_001,2025-12-22T22:26:35.168355,network_connection,,,0,,,0,8080,domestic,405664,,,22,0,0.4,0
6318,LAPTOP-02,user_004,2025-12-21T20:43:21.168355,device_change,,,0,,,0,0,,0,camera,removed,20,0,0.4,0
6319,LAPTOP-02,user_002,2025-12-22T20:48:05.168355,network_connection,,,0,,,0,8080,domestic,367724,,,20,0,0.2,0
6320,OFFICE-PC-01,user_001,2025-12-20T21:21:09.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,21,0,0.2,0
6321,OFFICE-PC-01,user_002,2025-12-26T01:54:23.168355,login_attempt,success,remote,3,,,0,0,,0,,,1,0,0.2,0
6322,OFFICE-PC-01,user_002,2025-12-25T21:45:36.168355,device_change,,,0,,,0,0,,0,camera,removed,21,0,0.6,0
6323,OFFICE-PC-02,user_001,2025-12-25T00:25:08.168355,network_connection,,,0,,,0,8080,foreign,63297,,,0,0,0.4,0
6324,LAPTOP-02,user_002,2025-12-20T21:23:03.168355,network_connection,,,0,,,0,443,foreign,32779,,,21,0,0.4,0
6325,LAPTOP-01,user_002,2025-12-21T10:17:35.168355,login_attempt,success,remote,0,,,0,0,,0,,,10,1,0.6,0
6326,OFFICE-PC-02,user_001,2025-12-22T03:52:06.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.4,0
6327,LAPTOP-02,user_001,2025-12-26T05:06:36.168355,device_change,,,0,,,0,0,,0,camera,removed,5,0,0.6,0
6328,LAPTOP-02,user_003,2025-12-23T18:09:19.168355,device_change,,,0,,,0,0,,0,unknown,added,18,1,0.6,0
6329,LAPTOP-01,user_003,2025-12-26T07:25:09.168355,login_attempt,success,local,3,,,0,0,,0,,,7,0,0.2,0
6330,LAPTOP-01,user_002,2025-12-23T18:49:17.168355,login_attempt,success,local,3,,,0,0,,0,,,18,1,0.6,0
6331,OFFICE-PC-02,user_002,2025-12-23T18:46:42.168355,login_attempt,success,local,3,,,0,0,,0,,,18,1,0.2,0
6332,LAPTOP-01,user_001,2025-12-24T23:38:08.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,23,0,0.6,0
6333,LAPTOP-01,user_003,2025-12-26T01:17:40.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
6334,OFFICE-PC-01,user_002,2025-12-21T14:42:18.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,14,1,0.2,0
6335,OFFICE-PC-02,user_002,2025-12-21T01:15:02.168355,device_change,,,0,,,0,0,,0,usb,removed,1,0,0.4,0
6336,LAPTOP-01,user_002,2025-12-25T18:56:42.168355,device_change,,,0,,,0,0,,0,unknown,removed,18,1,0.6,0
6337,LAPTOP-01,user_001,2025-12-21T17:08:25.168355,device_change,,,0,,,0,0,,0,unknown,removed,17,1,0.4,0
6338,LAPTOP-02,user_004,2025-12-24T16:40:11.168355,network_connection,,,0,,,0,80,domestic,129901,,,16,1,0.6,0
6339,LAPTOP-01,user_002,2025-12-25T04:31:52.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,4,0,0.6,0
6340,OFFICE-PC-02,user_003,2025-12-23T11:21:14.168355,login_attempt,success,remote,2,,,0,0,,0,,,11,1,0.4,0
6341,LAPTOP-02,user_002,2025-12-22T01:53:35.168355,network_connection,,,0,,,0,443,domestic,5874,,,1,0,0.6,0
6342,LAPTOP-02,user_001,2025-12-23T20:38:30.168355,device_change,,,0,,,0,0,,0,camera,removed,20,0,0.2,0
6343,LAPTOP-01,user_003,2025-12-25T14:28:23.168355,device_change,,,0,,,0,0,,0,camera,removed,14,1,0.6,0
6344,LAPTOP-01,user_004,2025-12-25T22:30:25.168355,device_change,,,0,,,0,0,,0,camera,removed,22,0,0.4,0
6345,LAPTOP-02,user_001,2025-12-26T08:28:00.168355,network_connection,,,0,,,0,80,domestic,145372,,,8,0,0.4,0
6346,LAPTOP-01,user_001,2025-12-21T15:36:40.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,15,1,0.6,0
6347,OFFICE-PC-02,user_003,2025-12-23T07:15:22.168355,login_attempt,success,local,2,,,0,0,,0,,,7,0,0.6,0
6348,LAPTOP-01,user_004,2025-12-23T12:45:18.168355,device_change,,,0,,,0,0,,0,usb,removed,12,1,0.4,0
6349,OFFICE-PC-01,user_001,2025-12-25T16:01:51.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,16,1,0.6,0
6350,LAPTOP-01,user_004,2025-12-26T06:42:27.168355,login_attempt,success,remote,2,,,0,0,,0,,,6,0,0.2,0
6351,OFFICE-PC-01,user_002,2025-12-23T07:31:31.168355,login_attempt,success,local,3,,,0,0,,0,,,7,0,0.6,0
6352,OFFICE-PC-01,user_004,2025-12-22T16:14:34.168355,device_change,,,0,,,0,0,,0,camera,added,16,1,0.4,0
6353,LAPTOP-02,user_002,2025-12-26T01:50:54.168355,network_connection,,,0,,,0,80,domestic,101019,,,1,0,0.2,0
6354,LAPTOP-01,user_004,2025-12-26T13:01:31.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,13,1,0.2,0
6355,OFFICE-PC-01,user_004,2025-12-25T00:59:55.168355,device_change,,,0,,,0,0,,0,unknown,added,0,0,0.6,0
6356,OFFICE-PC-02,user_004,2025-12-23T23:25:36.168355,device_change,,,0,,,0,0,,0,usb,removed,23,0,0.2,0
6357,OFFICE-PC-02,user_001,2025-12-26T06:24:12.168355,device_change,,,0,,,0,0,,0,camera,removed,6,0,0.4,0
6358,LAPTOP-02,user_002,2025-12-25T01:39:28.168355,network_connection,,,0,,,0,443,domestic,491478,,,1,0,0.6,0
6359,OFFICE-PC-02,user_003,2025-12-26T05:21:50.168355,network_connection,,,0,,,0,80,domestic,207075,,,5,0,0.6,0
6360,OFFICE-PC-01,user_002,2025-12-22T23:48:05.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,23,0,0.6,0
6361,LAPTOP-01,user_001,2025-12-21T14:20:26.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,14,1,0.6,0
6362,LAPTOP-02,user_002,2025-12-25T03:35:43.168355,login_attempt,failure,remote,16,,,0,0,,0,,,3,1,0.6,1
6363,OFFICE-PC-01,user_004,2025-12-22T14:50:07.168355,login_attempt,success,local,0,,,0,0,,0,,,14,1,0.6,0
6364,OFFICE-PC-02,user_001,2025-12-24T21:34:27.168355,device_change,,,0,,,0,0,,0,unknown,removed,21,0,0.2,0
6365,OFFICE-PC-02,user_003,2025-12-24T19:27:56.168355,login_attempt,success,remote,0,,,0,0,,0,,,19,0,0.4,0
6366,OFFICE-PC-02,user_004,2025-12-22T04:39:48.168355,network_connection,,,0,,,0,8080,domestic,436911,,,4,0,0.4,0
6367,LAPTOP-01,user_004,2025-12-21T22:48:06.168355,device_change,,,0,,,0,0,,0,usb,added,22,0,0.4,0
6368,OFFICE-PC-02,user_001,2025-12-22T00:58:42.168355,login_attempt,success,local,0,,,0,0,,0,,,0,0,0.2,0
6369,LAPTOP-02,user_001,2025-12-21T18:30:17.168355,login_attempt,success,local,0,,,0,0,,0,,,18,1,0.4,0
6370,LAPTOP-01,user_003,2025-12-24T14:13:59.168355,network_connection,,,0,,,0,443,domestic,128510,,,14,1,0.2,0
6371,LAPTOP-01,user_003,2025-12-24T12:25:31.168355,device_change,,,0,,,0,0,,0,camera,removed,12,1,0.6,0
6372,OFFICE-PC-01,user_002,2025-12-23T14:02:24.168355,network_connection,,,0,,,0,443,foreign,82572,,,14,1,0.6,0
6373,OFFICE-PC-01,user_003,2025-12-24T00:33:27.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,0,0,0.2,0
6374,LAPTOP-01,user_002,2025-12-25T17:55:02.168355,device_change,,,0,,,0,0,,0,usb,added,17,1,0.4,0
6375,LAPTOP-02,user_003,2025-12-22T23:19:26.168355,login_attempt,failure,remote,9,,,0,0,,0,,,23,1,0.6,1
6376,LAPTOP-01,user_003,2025-12-20T17:43:38.168355,network_connection,,,0,,,0,80,domestic,256906,,,17,1,0.6,0
6377,LAPTOP-01,user_004,2025-12-26T14:55:39.168355,network_connection,,,0,,,0,443,domestic,342486,,,14,1,0.2,0
6378,OFFICE-PC-02,user_001,2025-12-23T19:17:49.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.2,0
6379,OFFICE-PC-02,user_003,2025-12-21T01:52:56.168355,network_connection,,,0,,,0,443,foreign,138752,,,1,0,0.4,0
6380,LAPTOP-02,user_002,2025-12-22T15:12:29.168355,device_change,,,0,,,0,0,,0,camera,removed,15,1,0.2,0
6381,LAPTOP-01,user_004,2025-12-23T11:38:09.168355,login_attempt,success,remote,0,,,0,0,,0,,,11,1,0.6,0
6382,LAPTOP-02,user_003,2025-12-24T21:00:39.168355,network_connection,,,0,,,0,8080,domestic,30736,,,21,0,0.2,0
6383,OFFICE-PC-01,user_004,2025-12-23T06:38:08.168355,network_connection,,,0,,,0,443,foreign,143677,,,6,0,0.6,0
6384,OFFICE-PC-01,user_004,2025-12-26T16:35:09.168355,device_change,,,0,,,0,0,,0,camera,removed,16,1,0.4,0
6385,LAPTOP-01,user_002,2025-12-22T02:38:35.168355,network_connection,,,0,,,0,80,domestic,322058,,,2,0,0.2,0
6386,OFFICE-PC-01,user_001,2025-12-25T19:59:34.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.2,0
6387,LAPTOP-01,user_001,2025-12-22T16:44:02.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,16,1,0.6,0
6388,OFFICE-PC-01,user_002,2025-12-22T22:48:34.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,22,0,0.2,0
6389,OFFICE-PC-01,user_004,2025-12-24T17:10:03.168355,login_attempt,success,local,3,,,0,0,,0,,,17,1,0.2,0
6390,LAPTOP-02,user_001,2025-12-26T16:06:47.168355,login_attempt,success,remote,0,,,0,0,,0,,,16,1,0.6,0
6391,OFFICE-PC-02,user_004,2025-12-23T12:09:05.168355,network_connection,,,0,,,0,80,foreign,455542,,,12,1,0.6,0
6392,OFFICE-PC-01,user_002,2025-12-23T10:58:28.168355,network_connection,,,0,,,0,443,foreign,387336,,,10,1,0.6,0
6393,OFFICE-PC-01,user_001,2025-12-23T01:43:51.168355,login_attempt,success,remote,1,,,0,0,,0,,,1,0,0.4,0
6394,LAPTOP-02,user_001,2025-12-25T09:56:08.168355,login_attempt,success,remote,0,,,0,0,,0,,,9,1,0.4,0
6395,OFFICE-PC-01,user_002,2025-12-23T17:29:29.168355,device_change,,,0,,,0,0,,0,unknown,added,17,1,0.2,0
6396,OFFICE-PC-02,user_003,2025-12-26T09:14:16.168355,network_connection,,,0,,,0,3389,foreign,4939092,,,9,1,0.6,1
6397,LAPTOP-01,user_004,2025-12-22T11:59:06.168355,network_connection,,,0,,,0,443,domestic,329960,,,11,1,0.4,0
6398,LAPTOP-02,user_004,2025-12-23T01:07:35.168355,network_connection,,,0,,,0,443,domestic,381361,,,1,0,0.6,0
6399,LAPTOP-01,user_003,2025-12-24T10:53:31.168355,network_connection,,,0,,,0,80,foreign,125351,,,10,1,0.4,0
6400,OFFICE-PC-01,user_001,2025-12-22T08:00:56.168355,device_change,,,0,,,0,0,,0,unknown,added,8,0,0.2,0
6401,OFFICE-PC-01,user_002,2025-12-25T03:38:48.168355,device_change,,,0,,,0,0,,0,unknown,added,3,0,0.4,0
6402,LAPTOP-02,user_003,2025-12-20T22:33:39.168355,network_connection,,,0,,,0,443,domestic,395446,,,22,0,0.6,0
6403,LAPTOP-01,user_003,2025-12-23T18:02:56.168355,network_connection,,,0,,,0,8080,foreign,112650,,,18,1,0.2,0
6404,OFFICE-PC-02,user_004,2025-12-23T23:57:11.168355,device_change,,,0,,,0,0,,0,usb,removed,23,0,0.6,0
6405,OFFICE-PC-01,user_004,2025-12-24T00:32:19.168355,network_connection,,,0,,,0,443,domestic,335302,,,0,0,0.4,0
6406,LAPTOP-02,user_004,2025-12-22T00:49:38.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,0,0,0.6,0
6407,LAPTOP-02,user_001,2025-12-25T19:12:40.168355,login_attempt,success,remote,3,,,0,0,,0,,,19,0,0.2,0
6408,LAPTOP-01,user_001,2025-12-24T17:09:23.168355,login_attempt,success,remote,3,,,0,0,,0,,,17,1,0.2,0
6409,OFFICE-PC-02,user_004,2025-12-24T10:20:05.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,10,1,0.2,0
6410,OFFICE-PC-02,user_003,2025-12-21T13:11:46.168355,login_attempt,success,remote,1,,,0,0,,0,,,13,1,0.4,0
6411,LAPTOP-01,user_001,2025-12-22T19:00:52.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.4,0
6412,OFFICE-PC-01,user_004,2025-12-26T01:10:29.168355,network_connection,,,0,,,0,80,domestic,94289,,,1,0,0.4,0
6413,LAPTOP-01,user_001,2025-12-23T01:20:32.168355,network_connection,,,0,,,0,8080,domestic,81106,,,1,0,0.2,0
6414,LAPTOP-01,user_002,2025-12-22T00:39:43.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,0,0,0.6,1
6415,OFFICE-PC-02,user_001,2025-12-21T08:52:05.168355,network_connection,,,0,,,0,443,domestic,26857,,,8,0,0.4,0
6416,LAPTOP-01,user_001,2025-12-26T08:32:16.168355,login_attempt,success,remote,3,,,0,0,,0,,,8,0,0.2,0
6417,OFFICE-PC-01,user_003,2025-12-22T07:09:03.168355,login_attempt,success,local,0,,,0,0,,0,,,7,0,0.2,0
6418,LAPTOP-01,user_001,2025-12-25T23:19:28.168355,network_connection,,,0,,,0,8080,domestic,107376,,,23,0,0.4,0
6419,OFFICE-PC-02,user_003,2025-12-25T11:59:58.168355,network_connection,,,0,,,0,80,domestic,178616,,,11,1,0.6,0
6420,LAPTOP-02,user_001,2025-12-24T09:26:10.168355,login_attempt,success,local,3,,,0,0,,0,,,9,1,0.2,0
6421,OFFICE-PC-01,user_004,2025-12-23T05:52:30.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
6422,OFFICE-PC-01,user_001,2025-12-24T18:39:21.168355,login_attempt,failure,local,2,,,0,0,,0,,,18,1,0.2,0
6423,LAPTOP-01,user_001,2025-12-22T08:06:57.168355,device_change,,,0,,,0,0,,0,camera,added,8,0,0.4,0
